Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,year,month,week,day_of_week,quarter,lag_1,lag_2,lag_4,lag_12,Predicted,Demand_change_%,Stock_risk
24,2012-05-18,1298809.8,0,63.1,4.029,138.1065806,8.983,2012,5,20,4,2,1355391.79,1306551.71,1208654.4,1303233.15,1264637.0263920203,-6.69583247276271,Low Demand - Decrease Inventory
24,2012-05-25,1407897.57,0,65.79,3.979,138.1101935,8.983,2012,5,21,4,2,1298809.8,1355391.79,1194334.65,1213994.39,1224600.1508714631,-5.713665628988704,Low Demand - Decrease Inventory
24,2012-06-01,1467722.19,0,71.79,3.915,138.1138065,8.983,2012,6,22,4,2,1407897.57,1298809.8,1306551.71,1325835.7,1338042.6438325867,-4.96164832271238,Stable
24,2012-06-08,1406313.13,0,59.93,3.871,138.1174194,8.983,2012,6,23,4,2,1467722.19,1407897.57,1355391.79,1239299.12,1375609.336540483,-6.275905214699861,Low Demand - Decrease Inventory
24,2012-06-15,1364445.98,0,68.28,3.786,138.1295333,8.983,2012,6,24,4,2,1406313.13,1467722.19,1298809.8,1221723.94,1329789.622159563,-5.4414273896765,Low Demand - Decrease Inventory
24,2012-06-22,1434709.63,0,72.29,3.722,138.1629,8.983,2012,6,25,4,2,1364445.98,1406313.13,1407897.57,1230106.13,1325510.7353841886,-2.8535570617322197,Stable
24,2012-06-29,1428869.9,0,70.4,3.667,138.1962667,8.983,2012,6,26,4,2,1434709.63,1364445.98,1467722.19,1524734.29,1395719.541928582,-2.717629216123544,Stable
24,2012-07-06,1645097.75,0,77.18,3.646,138.2296333,8.953,2012,7,27,4,3,1428869.9,1434709.63,1406313.13,1285783.87,1377896.8071484417,-3.5673711687507894,Stable
24,2012-07-13,1405475.78,0,75.36,3.689,138.263,8.953,2012,7,28,4,3,1645097.75,1428869.9,1364445.98,1208654.4,1421109.9155931845,-13.615472661537314,Low Demand - Decrease Inventory
24,2012-07-20,1394299.0,0,76.42,3.732,138.2331935,8.953,2012,7,29,4,3,1405475.78,1645097.75,1434709.63,1194334.65,1392163.1291716024,-0.9471988786884395,Stable
24,2012-07-27,1307339.14,0,73.62,3.82,138.2033871,8.953,2012,7,30,4,3,1394299.0,1405475.78,1428869.9,1306551.71,1357632.114666663,-2.629772045546679,Stable
24,2012-08-03,1440374.13,0,73.26,3.819,138.1735806,8.953,2012,8,31,4,3,1307339.14,1394299.0,1645097.75,1355391.79,1440544.3499798328,10.189032509179896,Hight Demand - Increase Inventory
24,2012-08-10,1497054.81,0,75.53,3.863,138.1437742,8.953,2012,8,32,4,3,1440374.13,1307339.14,1405475.78,1298809.8,1381893.6040583253,-4.060092771985192,Stable
24,2012-08-17,1397970.54,0,72.87,3.963,138.1857097,8.953,2012,8,33,4,3,1497054.81,1440374.13,1394299.0,1407897.57,1437689.9182717875,-3.9654454420551635,Stable
24,2012-08-24,1303726.54,0,68.13,3.997,138.2814516,8.953,2012,8,34,4,3,1397970.54,1497054.81,1307339.14,1467722.19,1393490.7544902489,-0.3204492070162779,Stable
24,2012-08-31,1344558.92,0,71.18,4.026,138.3771935,8.953,2012,8,35,4,3,1303726.54,1397970.54,1440374.13,1406313.13,1365972.7953694016,4.774487092162865,Stable
24,2012-09-07,1477134.75,1,72.81,4.076,138.4729355,8.953,2012,9,36,4,3,1344558.92,1303726.54,1497054.81,1364445.98,1437353.3444817811,6.901476990073534,Hight Demand - Increase Inventory
24,2012-09-14,1242909.53,0,64.28,4.088,138.5673,8.953,2012,9,37,4,3,1477134.75,1344558.92,1397970.54,1434709.63,1446948.951340966,-2.0435372371433327,Stable
24,2012-09-21,1261158.47,0,61.25,4.203,138.6534,8.953,2012,9,38,4,3,1242909.53,1477134.75,1303726.54,1428869.9,1361558.2591283098,9.546047098722443,Hight Demand - Increase Inventory
24,2012-09-28,1259278.36,0,58.86,4.158,138.7395,8.953,2012,9,39,4,3,1261158.47,1242909.53,1344558.92,1645097.75,1361428.348976612,7.9506169416292405,Hight Demand - Increase Inventory
24,2012-10-05,1416720.54,0,60.35,4.151,138.8256,8.693,2012,10,40,4,4,1259278.36,1261158.47,1477134.75,1405475.78,1397493.04642006,10.975705674800922,Hight Demand - Increase Inventory
24,2012-10-12,1416301.17,0,51.64,4.186,138.9117,8.693,2012,10,41,4,4,1416720.54,1259278.36,1242909.53,1394299.0,1376363.1139911264,-2.8486511538029666,Stable
24,2012-10-19,1255414.84,0,52.59,4.153,138.8336129,8.693,2012,10,42,4,4,1416301.17,1416720.54,1261158.47,1307339.14,1387378.5303881764,-2.042124953679413,Stable
24,2012-10-26,1307182.29,0,55.16,4.071,138.7281613,8.693,2012,10,43,4,4,1255414.84,1416301.17,1259278.36,1440374.13,1339289.902287282,6.681063471201437,Hight Demand - Increase Inventory
25,2012-05-04,696421.72,0,58.76,3.951,214.4771081,7.139,2012,5,18,4,2,655157.32,661566.48,791356.9,658984.38,709116.9014646262,8.236125861285691,Hight Demand - Increase Inventory
25,2012-05-11,739866.16,0,59.21,3.889,214.5319099,7.139,2012,5,19,4,2,696421.72,655157.32,658691.56,654088.02,669980.506987311,-3.796724348673247,Stable
25,2012-05-18,717207.19,0,58.21,3.848,214.5485571,7.139,2012,5,20,4,2,739866.16,696421.72,661566.48,613501.05,677586.7449916229,-8.417659622164253,Low Demand - Decrease Inventory
25,2012-05-25,783371.02,0,67.69,3.798,214.5499425,7.139,2012,5,21,4,2,717207.19,739866.16,655157.32,643155.89,665630.1292342767,-7.191375307562551,Low Demand - Decrease Inventory
25,2012-06-01,694765.95,0,69.54,3.742,214.5513278,7.139,2012,6,22,4,2,783371.02,717207.19,696421.72,643711.53,734431.6288509294,-6.247281288127122,Low Demand - Decrease Inventory
25,2012-06-08,730254.19,0,58.48,3.689,214.5527132,7.139,2012,6,23,4,2,694765.95,783371.02,739866.16,638204.27,723559.7435235307,4.144387548573834,Stable
25,2012-06-15,753860.89,0,68.34,3.62,214.5653243,7.139,2012,6,24,4,2,730254.19,694765.95,717207.19,672831.78,701782.1866030023,-3.8989168137464154,Stable
25,2012-06-22,721601.9,0,73.52,3.564,214.606,7.139,2012,6,25,4,2,753860.89,730254.19,783371.02,684348.92,725038.7713716179,-3.823267529952655,Stable
25,2012-06-29,718890.81,0,69.84,3.506,214.6466757,7.139,2012,6,26,4,2,721601.9,753860.89,694765.95,791356.9,699198.968110621,-3.104610989713171,Stable
25,2012-07-06,753385.55,0,75.52,3.475,214.6873514,7.28,2012,7,27,4,3,718890.81,721601.9,730254.19,658691.56,709049.8858696371,-1.3689038715577577,Stable
25,2012-07-13,714093.95,0,73.87,3.523,214.728027,7.28,2012,7,28,4,3,753385.55,718890.81,753860.89,661566.48,723245.2930135131,-4.000641767881924,Stable
25,2012-07-20,685676.58,0,74.32,3.567,214.7331351,7.28,2012,7,29,4,3,714093.95,753385.55,721601.9,655157.32,699614.7614321634,-2.0276307575265884,Stable
25,2012-07-27,659109.53,0,72.98,3.647,214.7382432,7.28,2012,7,30,4,3,685676.58,714093.95,718890.81,696421.72,685044.1201444417,-0.09223880091664124,Stable
25,2012-08-03,709724.6,0,72.08,3.654,214.7433514,7.28,2012,8,31,4,3,659109.53,685676.58,753385.55,739866.16,730237.0797133744,10.791461278579046,Hight Demand - Increase Inventory
25,2012-08-10,710496.97,0,71.93,3.722,214.7484595,7.28,2012,8,32,4,3,709724.6,659109.53,714093.95,717207.19,722828.9094606414,1.846393581488012,Stable
25,2012-08-17,728467.72,0,66.99,3.807,214.825578,7.28,2012,8,33,4,3,710496.97,709724.6,685676.58,783371.02,732865.3303222805,3.148269629113345,Stable
25,2012-08-24,756527.64,0,64.53,3.834,214.9567044,7.28,2012,8,34,4,3,728467.72,710496.97,659109.53,694765.95,712105.6365757734,-2.246095877004216,Stable
25,2012-08-31,714828.73,0,68.55,3.867,215.0878309,7.28,2012,8,35,4,3,756527.64,728467.72,709724.6,730254.19,737671.1913014501,-2.4924996393456134,Stable
25,2012-09-07,671482.9,1,72.79,3.911,215.2189573,7.28,2012,9,36,4,3,714828.73,756527.64,710496.97,753860.89,795161.8131805062,11.238088203380725,Hight Demand - Increase Inventory
25,2012-09-14,657241.63,0,60.9,3.948,215.3583757,7.28,2012,9,37,4,3,671482.9,714828.73,728467.72,721601.9,751983.255645059,11.988444626819094,Hight Demand - Increase Inventory
25,2012-09-21,664745.2,0,57.6,4.038,215.5475459,7.28,2012,9,38,4,3,657241.63,671482.9,756527.64,718890.81,745468.3038704842,13.423780515924443,Hight Demand - Increase Inventory
25,2012-09-28,683300.84,0,54.52,3.997,215.7367162,7.28,2012,9,39,4,3,664745.2,657241.63,714828.73,753385.55,729746.6267791167,9.778397313604783,Hight Demand - Increase Inventory
25,2012-10-05,699536.73,0,57.58,3.985,215.9258865,7.293,2012,10,40,4,4,683300.84,664745.2,671482.9,714093.95,747203.1216751784,9.351998114795007,Hight Demand - Increase Inventory
25,2012-10-12,697317.41,0,43.74,4.0,216.1150568,7.293,2012,10,41,4,4,699536.73,683300.84,657241.63,685676.58,747054.0355667621,6.792682003525692,Hight Demand - Increase Inventory
25,2012-10-19,685531.85,0,51.93,3.969,216.1464699,7.293,2012,10,42,4,4,697317.41,699536.73,664745.2,659109.53,734128.2545765489,5.278922345642983,Hight Demand - Increase Inventory
25,2012-10-26,688940.94,0,56.69,3.882,216.1515902,7.293,2012,10,43,4,4,685531.85,697317.41,683300.84,709724.6,728666.2372585982,6.292105502989866,Hight Demand - Increase Inventory
26,2012-05-04,946573.29,0,40.29,3.991,138.0332,7.489,2012,5,18,4,2,911969.0,923600.02,1116829.23,1081005.64,1007619.1081657708,10.488306967207302,Hight Demand - Increase Inventory
26,2012-05-11,1062548.73,0,47.11,3.947,138.0882667,7.489,2012,5,19,4,2,946573.29,911969.0,889670.29,965788.76,917448.1032096073,-3.0769077363669046,Stable
26,2012-05-18,978082.84,0,52.55,3.899,138.1065806,7.489,2012,5,20,4,2,1062548.73,946573.29,923600.02,917924.47,953361.2806349248,-10.275994529217988,Low Demand - Decrease Inventory
26,2012-05-25,1067310.74,0,58.2,3.85,138.1101935,7.489,2012,5,21,4,2,978082.84,1062548.73,911969.0,955641.74,935283.626845181,-4.375827016331151,Stable
26,2012-06-01,1015853.03,0,58.51,3.798,138.1138065,7.489,2012,6,22,4,2,1067310.74,978082.84,946573.29,1028569.01,1010663.2406058833,-5.307498301208577,Low Demand - Decrease Inventory
26,2012-06-08,1106176.83,0,49.43,3.746,138.1174194,7.489,2012,6,23,4,2,1015853.03,1067310.74,1062548.73,919503.4,1021717.9300563931,0.5773374576037951,Stable
26,2012-06-15,1029248.22,0,57.84,3.683,138.1295333,7.489,2012,6,24,4,2,1106176.83,1015853.03,978082.84,874790.68,995519.2854590788,-10.003603541480906,Low Demand - Decrease Inventory
26,2012-06-22,1056282.91,0,63.04,3.629,138.1629,7.489,2012,6,25,4,2,1029248.22,1106176.83,1067310.74,922018.43,1007216.5802596137,-2.140556506416526,Stable
26,2012-06-29,1051190.44,0,60.71,3.577,138.1962667,7.489,2012,6,26,4,2,1056282.91,1029248.22,1015853.03,1116829.23,1007497.6533073261,-4.618578624231815,Stable
26,2012-07-06,1180470.8,0,64.94,3.538,138.2296333,7.405,2012,7,27,4,3,1051190.44,1056282.91,1106176.83,889670.29,1030062.6027342081,-2.0098962530321183,Stable
26,2012-07-13,1063149.78,0,64.47,3.561,138.263,7.405,2012,7,28,4,3,1180470.8,1051190.44,1029248.22,923600.02,1048709.1957109198,-11.161784288868496,Low Demand - Decrease Inventory
26,2012-07-20,1049625.9,0,66.75,3.61,138.2331935,7.405,2012,7,29,4,3,1063149.78,1180470.8,1056282.91,911969.0,1032458.8878154233,-2.8867891205862564,Stable
26,2012-07-27,1031745.14,0,64.12,3.701,138.2033871,7.405,2012,7,30,4,3,1049625.9,1063149.78,1051190.44,946573.29,1007982.099478595,-3.9674898000711445,Stable
26,2012-08-03,1090915.09,0,65.6,3.698,138.1735806,7.405,2012,8,31,4,3,1031745.14,1049625.9,1180470.8,1062548.73,1097112.5367205217,6.335614696524932,Hight Demand - Increase Inventory
26,2012-08-10,1121476.51,0,67.01,3.772,138.1437742,7.405,2012,8,32,4,3,1090915.09,1031745.14,1063149.78,978082.84,1060612.8010224476,-2.7776945479370383,Stable
26,2012-08-17,1068292.56,0,65.54,3.84,138.1857097,7.405,2012,8,33,4,3,1121476.51,1090915.09,1049625.9,1067310.74,1087926.8309418932,-2.991563243541039,Stable
26,2012-08-24,1022704.2,0,62.08,3.874,138.2814516,7.405,2012,8,34,4,3,1068292.56,1121476.51,1031745.14,1015853.03,1057610.9259676486,-0.9998790998180714,Stable
26,2012-08-31,1053495.51,0,63.69,3.884,138.3771935,7.405,2012,8,35,4,3,1022704.2,1068292.56,1090915.09,1106176.83,1056022.1655814052,3.257830131274049,Stable
26,2012-09-07,1081874.03,1,61.58,3.921,138.4729355,7.405,2012,9,36,4,3,1053495.51,1022704.2,1121476.51,1029248.22,1120786.9748055711,6.387446758607555,Hight Demand - Increase Inventory
26,2012-09-14,986131.94,0,57.69,3.988,138.5673,7.405,2012,9,37,4,3,1081874.03,1053495.51,1068292.56,1056282.91,1100726.1146168038,1.7425397129464135,Stable
26,2012-09-21,961084.08,0,52.68,4.056,138.6534,7.405,2012,9,38,4,3,986131.94,1081874.03,1022704.2,1051190.44,1056739.4304960594,7.160044983033348,Hight Demand - Increase Inventory
26,2012-09-28,964726.37,0,50.66,4.018,138.7395,7.405,2012,9,39,4,3,961084.08,986131.94,1053495.51,1180470.8,1051091.1108688936,9.365156778883863,Hight Demand - Increase Inventory
26,2012-10-05,1095504.26,0,54.07,4.027,138.8256,7.138,2012,10,40,4,4,964726.37,961084.08,1081874.03,1063149.78,1068345.6379188672,10.740793570187906,Hight Demand - Increase Inventory
26,2012-10-12,1044639.69,0,45.19,4.029,138.9117,7.138,2012,10,41,4,4,1095504.26,964726.37,986131.94,1049625.9,1079090.850296542,-1.4982515634816391,Stable
26,2012-10-19,975578.02,0,43.51,4.0,138.8336129,7.138,2012,10,42,4,4,1044639.69,1095504.26,961084.08,1031745.14,1067052.7609017342,2.145531240703126,Stable
26,2012-10-26,958619.8,0,46.95,3.917,138.7281613,7.138,2012,10,43,4,4,975578.02,1044639.69,964726.37,1090915.09,1030727.669957079,5.6530230106126185,Hight Demand - Increase Inventory
27,2012-05-04,1669388.45,0,53.68,4.124,142.0177929,8.253,2012,5,18,4,2,1565498.84,1639999.47,1899013.34,1651605.35,1686987.4367481694,7.760376031206083,Hight Demand - Increase Inventory
27,2012-05-11,1674306.31,0,58.97,4.055,142.0759262,8.253,2012,5,19,4,2,1669388.45,1565498.84,1650405.21,1606221.56,1612633.3787690252,-3.399752240467145,Stable
27,2012-05-18,1707158.82,0,65.15,4.029,142.0970115,8.253,2012,5,20,4,2,1674306.31,1669388.45,1639999.47,1648602.39,1624776.7447932288,-2.95821409206606,Stable
27,2012-05-25,1818906.73,0,64.77,3.979,142.1032776,8.253,2012,5,21,4,2,1707158.82,1674306.31,1565498.84,1509323.09,1582656.5750812143,-7.292950337144716,Low Demand - Decrease Inventory
27,2012-06-01,1900638.6,0,73.4,3.915,142.1095438,8.253,2012,6,22,4,2,1818906.73,1707158.82,1669388.45,1607343.41,1707585.8721001968,-6.120207048758526,Low Demand - Decrease Inventory
27,2012-06-08,1764756.31,0,64.05,3.871,142.1158099,8.253,2012,6,23,4,2,1900638.6,1818906.73,1674306.31,1635984.07,1756436.4510224387,-7.587036745310832,Low Demand - Decrease Inventory
27,2012-06-15,1773500.56,0,69.52,3.786,142.1292548,8.253,2012,6,24,4,2,1764756.31,1900638.6,1707158.82,1620839.34,1718081.7450517118,-2.6448164363434548,Stable
27,2012-06-22,1837884.79,0,73.23,3.722,142.1606464,8.253,2012,6,25,4,2,1773500.56,1764756.31,1818906.73,1615494.14,1716136.2210780308,-3.234526123970848,Stable
27,2012-06-29,1842555.32,0,73.94,3.667,142.1920381,8.253,2012,6,26,4,2,1837884.79,1773500.56,1900638.6,1899013.34,1797333.8370279148,-2.206392543902886,Stable
27,2012-07-06,2062224.92,0,82.08,3.646,142.2234298,8.239,2012,7,27,4,3,1842555.32,1837884.79,1764756.31,1650405.21,1757318.3703111857,-4.6260184844173,Stable
27,2012-07-13,1755889.53,0,78.95,3.689,142.2548214,8.239,2012,7,28,4,3,2062224.92,1842555.32,1773500.56,1639999.47,1829897.3902564943,-11.26586763113626,Low Demand - Decrease Inventory
27,2012-07-20,1730913.66,0,78.64,3.732,142.2337569,8.239,2012,7,29,4,3,1755889.53,2062224.92,1837884.79,1565498.84,1768423.468289107,0.7138227134999237,Stable
27,2012-07-27,1625883.71,0,76.01,3.82,142.2126924,8.239,2012,7,30,4,3,1730913.66,1755889.53,1842555.32,1669388.45,1718690.3194443136,-0.706178525142974,Stable
27,2012-08-03,1705810.84,0,75.22,3.819,142.1916279,8.239,2012,8,31,4,3,1625883.71,1730913.66,2062224.92,1674306.31,1787353.4248581454,9.931197038572055,Hight Demand - Increase Inventory
27,2012-08-10,1720537.26,0,78.44,3.863,142.1705634,8.239,2012,8,32,4,3,1705810.84,1625883.71,1755889.53,1707158.82,1700474.4472672492,-0.31283613678705763,Stable
27,2012-08-17,1735339.59,0,76.51,3.963,142.2157385,8.239,2012,8,33,4,3,1720537.26,1705810.84,1730913.66,1818906.73,1728062.2221105099,0.43736118278018943,Stable
27,2012-08-24,1780443.36,0,72.93,3.997,142.3105933,8.239,2012,8,34,4,3,1735339.59,1720537.26,1625883.71,1900638.6,1712302.1591352597,-1.3275459741421791,Stable
27,2012-08-31,1731935.43,0,75.0,4.026,142.4054482,8.239,2012,8,35,4,3,1780443.36,1735339.59,1705810.84,1764756.31,1726181.2948761955,-3.047671515021102,Stable
27,2012-09-07,1840955.23,1,76.0,4.076,142.500303,8.239,2012,9,36,4,3,1731935.43,1780443.36,1720537.26,1773500.56,1788269.520830214,3.2526669213190065,Stable
27,2012-09-14,1519604.5,0,68.72,4.088,142.5938833,8.239,2012,9,37,4,3,1840955.23,1731935.43,1735339.59,1837884.79,1806278.600268662,-1.8836215659268372,Stable
27,2012-09-21,1557485.75,0,66.1,4.203,142.6798167,8.239,2012,9,38,4,3,1519604.5,1840955.23,1780443.36,1842555.32,1730411.7860731408,13.872509990141566,Hight Demand - Increase Inventory
27,2012-09-28,1540687.63,0,64.92,4.158,142.76575,8.239,2012,9,39,4,3,1557485.75,1519604.5,1731935.43,2062224.92,1693834.1706794947,8.754392820576031,Hight Demand - Increase Inventory
27,2012-10-05,1591816.88,0,64.5,4.151,142.8516833,8.0,2012,10,40,4,4,1540687.63,1557485.75,1840955.23,1755889.53,1711884.111239642,11.111693110669165,Hight Demand - Increase Inventory
27,2012-10-12,1660081.29,0,55.4,4.186,142.9376167,8.0,2012,10,41,4,4,1591816.88,1540687.63,1519604.5,1730913.66,1623478.6545087695,1.9890337203089354,Stable
27,2012-10-19,1620374.24,0,56.53,4.153,142.8633629,8.0,2012,10,42,4,4,1660081.29,1591816.88,1557485.75,1625883.71,1641342.2442462593,-1.1288029005941453,Stable
27,2012-10-26,1703047.74,0,58.99,4.071,142.7624113,8.0,2012,10,43,4,4,1620374.24,1660081.29,1540687.63,1705810.84,1634553.1171311364,0.8750371846899002,Stable
28,2012-05-04,1450628.85,0,76.03,4.171,131.136,11.627,2012,5,18,4,2,1170456.16,1180797.2,1559592.79,1572966.15,1337945.4522662535,14.309745037033563,Hight Demand - Increase Inventory
28,2012-05-11,1264575.18,0,77.27,4.186,131.1453333,11.627,2012,5,19,4,2,1450628.85,1170456.16,1290684.95,1501503.68,1331472.708680369,-8.214102547293963,Low Demand - Decrease Inventory
28,2012-05-18,1213310.45,0,84.51,4.11,131.0983226,11.627,2012,5,20,4,2,1264575.18,1450628.85,1180797.2,1323487.91,1243868.6186897904,-1.637432209464175,Stable
28,2012-05-25,1151214.41,0,83.84,4.293,131.0287742,11.627,2012,5,21,4,2,1213310.45,1264575.18,1170456.16,1451740.57,1210392.4688359946,-0.2404974888335753,Stable
28,2012-06-01,1245480.95,0,78.11,4.277,130.9592258,11.627,2012,6,22,4,2,1151214.41,1213310.45,1450628.85,1680764.06,1343415.2614118233,16.695486934690422,Hight Demand - Increase Inventory
28,2012-06-08,1440687.69,0,84.83,4.103,130.8896774,11.627,2012,6,23,4,2,1245480.95,1151214.41,1264575.18,1337875.49,1235016.9165107906,-0.840160059389858,Stable
28,2012-06-15,1229760.97,0,85.94,4.144,130.8295333,11.627,2012,6,24,4,2,1440687.69,1245480.95,1213310.45,1216059.41,1278258.7559207603,-11.274402856821773,Low Demand - Decrease Inventory
28,2012-06-22,1180671.55,0,91.61,4.014,130.7929,11.627,2012,6,25,4,2,1229760.97,1440687.69,1151214.41,1209524.11,1205535.3611189947,-1.9699445235284478,Stable
28,2012-06-29,1129031.98,0,90.47,3.875,130.7562667,11.627,2012,6,26,4,2,1180671.55,1229760.97,1245480.95,1559592.79,1218298.3260607943,3.1868961406577676,Stable
28,2012-07-06,1500863.54,0,89.13,3.765,130.7196333,10.926,2012,7,27,4,3,1129031.98,1180671.55,1440687.69,1290684.95,1236221.8854411244,9.493965391584785,Hight Demand - Increase Inventory
28,2012-07-13,1179915.04,0,95.61,3.723,130.683,10.926,2012,7,28,4,3,1500863.54,1129031.98,1229760.97,1180797.2,1259580.8360030204,-16.07625860489486,Low Demand - Decrease Inventory
28,2012-07-20,1149427.48,0,85.53,3.726,130.7012903,10.926,2012,7,29,4,3,1179915.04,1500863.54,1180671.55,1170456.16,1199522.0671643466,1.6617321162671628,Stable
28,2012-07-27,1135035.09,0,93.47,3.769,130.7195806,10.926,2012,7,30,4,3,1149427.48,1179915.04,1129031.98,1450628.85,1148127.03600578,-0.1131384116742955,Stable
28,2012-08-03,1376520.1,0,88.16,3.76,130.737871,10.926,2012,8,31,4,3,1135035.09,1149427.48,1500863.54,1264575.18,1264915.02595938,11.442812394406229,Hight Demand - Increase Inventory
28,2012-08-10,1269113.41,0,95.91,3.811,130.7561613,10.926,2012,8,32,4,3,1376520.1,1135035.09,1179915.04,1213310.45,1230565.7158745602,-10.603142237112259,Low Demand - Decrease Inventory
28,2012-08-17,1184198.41,0,94.87,4.002,130.7909677,10.926,2012,8,33,4,3,1269113.41,1376520.1,1149427.48,1151214.41,1221897.3599254936,-3.7203964360053776,Stable
28,2012-08-24,1199309.59,0,85.32,4.055,130.8381613,10.926,2012,8,34,4,3,1184198.41,1269113.41,1135035.09,1245480.95,1182778.1418569311,-0.11993498142501022,Stable
28,2012-08-31,1227118.75,0,89.78,4.093,130.8853548,10.926,2012,8,35,4,3,1199309.59,1184198.41,1376520.1,1440687.69,1267391.2113640308,5.676734508896135,Hight Demand - Increase Inventory
28,2012-09-07,1469693.99,1,88.52,4.124,130.9325484,10.926,2012,9,36,4,3,1227118.75,1199309.59,1269113.41,1229760.97,1279179.5049815327,4.242519722034456,Stable
28,2012-09-14,1124660.77,0,83.64,4.133,130.9776667,10.926,2012,9,37,4,3,1469693.99,1227118.75,1184198.41,1180671.55,1307771.1510779336,-11.017452614204837,Low Demand - Decrease Inventory
28,2012-09-21,1135340.19,0,82.97,4.125,131.0103333,10.926,2012,9,38,4,3,1124660.77,1469693.99,1199309.59,1129031.98,1223606.0247153118,8.797786617498165,Hight Demand - Increase Inventory
28,2012-09-28,1129508.61,0,81.22,3.966,131.043,10.926,2012,9,39,4,3,1135340.19,1124660.77,1227118.75,1500863.54,1214571.964314036,6.978681368976829,Hight Demand - Increase Inventory
28,2012-10-05,1462941.03,0,81.61,3.966,131.0756667,10.199,2012,10,40,4,4,1129508.61,1135340.19,1469693.99,1179915.04,1270118.0389496237,12.448725729467753,Hight Demand - Increase Inventory
28,2012-10-12,1205536.71,0,71.74,4.468,131.1083333,10.199,2012,10,41,4,4,1462941.03,1129508.61,1124660.77,1149427.48,1295622.0820185766,-11.437162848691411,Low Demand - Decrease Inventory
28,2012-10-19,1143724.48,0,68.66,4.449,131.1499677,10.199,2012,10,42,4,4,1205536.71,1462941.03,1135340.19,1135035.09,1263117.3869413733,4.77635201514298,Stable
28,2012-10-26,1213860.61,0,65.95,4.301,131.1930968,10.199,2012,10,43,4,4,1143724.48,1205536.71,1129508.61,1376520.1,1216225.0866371915,6.3389922927234625,Hight Demand - Increase Inventory
29,2012-05-04,504963.84,0,50.75,3.991,138.0332,9.14,2012,5,18,4,2,497250.22,525200.59,633826.55,545840.05,556543.2317624167,11.924180096374155,Hight Demand - Increase Inventory
29,2012-05-11,529707.87,0,56.72,3.947,138.0882667,9.14,2012,5,19,4,2,504963.84,497250.22,520493.83,559606.91,508973.77898031473,0.7941041838391252,Stable
29,2012-05-18,543706.04,0,61.9,3.899,138.1065806,9.14,2012,5,20,4,2,529707.87,504963.84,525200.59,488782.63,496570.87522222847,-6.2557112428349475,Low Demand - Decrease Inventory
29,2012-05-25,549665.67,0,62.39,3.85,138.1101935,9.14,2012,5,21,4,2,543706.04,529707.87,497250.22,500801.72,488791.3006269187,-10.100078964192004,Low Demand - Decrease Inventory
29,2012-06-01,576252.35,0,70.01,3.798,138.1138065,9.14,2012,6,22,4,2,549665.67,543706.04,504963.84,504750.35,531642.247297585,-3.2789791478909405,Stable
29,2012-06-08,554093.15,0,61.71,3.746,138.1174194,9.14,2012,6,23,4,2,576252.35,549665.67,529707.87,489293.72,540449.7638683543,-6.213004794105519,Low Demand - Decrease Inventory
29,2012-06-15,552338.76,0,66.56,3.683,138.1295333,9.14,2012,6,24,4,2,554093.15,576252.35,543706.04,517408.48,533065.372511372,-3.7949896129609346,Stable
29,2012-06-22,581854.5,0,70.61,3.629,138.1629,9.14,2012,6,25,4,2,552338.76,554093.15,549665.67,504566.28,515713.3825080916,-6.630962761314882,Low Demand - Decrease Inventory
29,2012-06-29,555954.13,0,70.99,3.577,138.1962667,9.14,2012,6,26,4,2,581854.5,552338.76,576252.35,633826.55,542865.3539206684,-6.7008412033131375,Low Demand - Decrease Inventory
29,2012-07-06,578832.41,0,77.41,3.538,138.2296333,9.419,2012,7,27,4,3,555954.13,581854.5,554093.15,520493.83,540814.7717094943,-2.7231308256502587,Stable
29,2012-07-13,514709.76,0,75.81,3.561,138.263,9.419,2012,7,28,4,3,578832.41,555954.13,552338.76,525200.59,538113.7582195848,-7.034618496986927,Low Demand - Decrease Inventory
29,2012-07-20,506705.36,0,76.57,3.61,138.2331935,9.419,2012,7,29,4,3,514709.76,578832.41,581854.5,497250.22,519319.72224535793,0.8956430601506218,Stable
29,2012-07-27,475158.24,0,73.52,3.701,138.2033871,9.419,2012,7,30,4,3,506705.36,514709.76,555954.13,504963.84,496290.32227092236,-2.0554425808871697,Stable
29,2012-08-03,504754.74,0,72.99,3.698,138.1735806,9.419,2012,8,31,4,3,475158.24,506705.36,578832.41,529707.87,536464.6141591817,12.902306852382845,Hight Demand - Increase Inventory
29,2012-08-10,518628.42,0,76.74,3.772,138.1437742,9.419,2012,8,32,4,3,504754.74,475158.24,514709.76,543706.04,517554.18397878855,2.5357748951081795,Stable
29,2012-08-17,416881.66,0,74.92,3.84,138.1857097,9.419,2012,8,33,4,3,518628.42,504754.74,506705.36,549665.67,522682.43248820305,0.7816795863603204,Stable
29,2012-08-24,615026.15,0,70.42,3.874,138.2814516,9.419,2012,8,34,4,3,416881.66,518628.42,475158.24,576252.35,481176.5427066684,15.42281392438046,Hight Demand - Increase Inventory
29,2012-08-31,545844.91,0,71.93,3.884,138.3771935,9.419,2012,8,35,4,3,615026.15,416881.66,504754.74,554093.15,527401.5090374425,-14.247303299633279,Low Demand - Decrease Inventory
