Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,year,month,week,day_of_week,quarter,lag_1,lag_2,lag_4,lag_12
26,2010-09-10,1042226.3,1,54.82,2.717,132.7564516,8.445,2010,9,36,4,3,1037549.71,977322.52,1011938.29,1001286.67
26,2010-09-17,923473.7,0,50.08,2.716,132.7670667,8.445,2010,9,37,4,3,1042226.3,1037549.71,1007385.36,976242.09
26,2010-09-24,868636.3,0,52.47,2.718,132.7619333,8.445,2010,9,38,4,3,923473.7,1042226.3,977322.52,1078455.48
26,2010-10-01,923221.52,0,57.8,2.717,132.7568,8.149,2010,10,39,4,4,868636.3,923473.7,1037549.71,1122356.53
26,2010-10-08,1001069.52,0,46.81,2.776,132.7516667,8.149,2010,10,40,4,4,923221.52,868636.3,1042226.3,1028151.72
26,2010-10-15,937956.89,0,39.93,2.878,132.7633548,8.149,2010,10,41,4,4,1001069.52,923221.52,923473.7,971615.62
26,2010-10-22,916522.66,0,36.13,2.919,132.8170968,8.149,2010,10,42,4,4,937956.89,1001069.52,868636.3,1005324.28
26,2010-10-29,895069.88,0,40.3,2.938,132.8708387,8.149,2010,10,43,4,4,916522.66,937956.89,923221.52,1125329.77
26,2010-11-05,970224.51,0,30.51,2.938,132.9245806,8.149,2010,11,44,4,4,895069.88,916522.66,1001069.52,1011938.29
26,2010-11-12,971193.01,0,37.51,2.961,132.9783226,8.149,2010,11,45,4,4,970224.51,895069.88,937956.89,1007385.36
26,2010-11-19,901972.7,0,36.73,3.03,132.9172,8.149,2010,11,46,4,4,971193.01,970224.51,916522.66,977322.52
26,2010-11-26,1286833.62,1,28.11,3.07,132.8369333,8.149,2010,11,47,4,4,901972.7,971193.01,895069.88,1037549.71
26,2010-12-03,1016143.64,0,27.73,3.065,132.7566667,8.149,2010,12,48,4,4,1286833.62,901972.7,970224.51,1042226.3
26,2010-12-10,1149612.04,0,16.6,3.132,132.6764,8.149,2010,12,49,4,4,1016143.64,1286833.62,971193.01,923473.7
26,2010-12-17,1196813.33,0,20.61,3.139,132.6804516,8.149,2010,12,50,4,4,1149612.04,1016143.64,901972.7,868636.3
26,2010-12-24,1573982.47,0,21.81,3.15,132.7477419,8.149,2010,12,51,4,4,1196813.33,1149612.04,1286833.62,923221.52
26,2010-12-31,877268.29,1,18.73,3.177,132.8150323,8.149,2010,12,52,4,4,1573982.47,1196813.33,1016143.64,1001069.52
26,2011-01-07,938149.21,0,21.13,3.193,132.8823226,7.907,2011,1,1,4,1,877268.29,1573982.47,1149612.04,937956.89
26,2011-01-14,812323.29,0,16.7,3.215,132.9510645,7.907,2011,1,2,4,1,938149.21,877268.29,1196813.33,916522.66
26,2011-01-21,809833.21,0,12.98,3.232,133.0285161,7.907,2011,1,3,4,1,812323.29,938149.21,1573982.47,895069.88
26,2011-01-28,817485.14,0,5.54,3.243,133.1059677,7.907,2011,1,4,4,1,809833.21,812323.29,877268.29,970224.51
26,2011-02-04,911807.02,0,11.17,3.24,133.1834194,7.907,2011,2,5,4,1,817485.14,809833.21,938149.21,971193.01
26,2011-02-11,1010711.08,1,15.12,3.255,133.260871,7.907,2011,2,6,4,1,911807.02,817485.14,812323.29,901972.7
26,2011-02-18,981978.02,0,19.63,3.263,133.3701429,7.907,2011,2,7,4,1,1010711.08,911807.02,809833.21,1286833.62
26,2011-02-25,910298.44,0,16.3,3.281,133.4921429,7.907,2011,2,8,4,1,981978.02,1010711.08,817485.14,1016143.64
26,2011-03-04,945643.17,0,14.31,3.437,133.6141429,7.907,2011,3,9,4,1,910298.44,981978.02,911807.02,1149612.04
26,2011-03-11,946614.55,0,28.13,3.6,133.7361429,7.907,2011,3,10,4,1,945643.17,910298.44,1010711.08,1196813.33
26,2011-03-18,887426.12,0,31.76,3.634,133.8492258,7.907,2011,3,11,4,1,946614.55,945643.17,981978.02,1573982.47
26,2011-03-25,866566.54,0,22.99,3.624,133.9587419,7.907,2011,3,12,4,1,887426.12,946614.55,910298.44,877268.29
26,2011-04-01,849231.61,0,22.99,3.638,134.0682581,7.818,2011,4,13,4,2,866566.54,887426.12,945643.17,938149.21
26,2011-04-08,985229.81,0,29.09,3.72,134.1777742,7.818,2011,4,14,4,2,849231.61,866566.54,946614.55,812323.29
26,2011-04-15,863266.12,0,39.46,3.823,134.2784667,7.818,2011,4,15,4,2,985229.81,849231.61,887426.12,809833.21
26,2011-04-22,921700.61,0,33.81,3.919,134.3571,7.818,2011,4,16,4,2,863266.12,985229.81,866566.54,817485.14
26,2011-04-29,873450.29,0,47.17,3.988,134.4357333,7.818,2011,4,17,4,2,921700.61,863266.12,849231.61,911807.02
26,2011-05-06,1024778.23,0,45.0,4.078,134.5143667,7.818,2011,5,18,4,2,873450.29,921700.61,985229.81,1010711.08
26,2011-05-13,941008.85,0,48.2,4.095,134.593,7.818,2011,5,19,4,2,1024778.23,873450.29,863266.12,981978.02
26,2011-05-20,938334.62,0,48.86,4.101,134.6803871,7.818,2011,5,20,4,2,941008.85,1024778.23,921700.61,910298.44
26,2011-05-27,996723.58,0,56.74,4.034,134.7677742,7.818,2011,5,21,4,2,938334.62,941008.85,873450.29,945643.17
26,2011-06-03,1054454.4,0,60.49,3.973,134.8551613,7.818,2011,6,22,4,2,996723.58,938334.62,1024778.23,946614.55
26,2011-06-10,1094058.68,0,59.85,3.924,134.9425484,7.818,2011,6,23,4,2,1054454.4,996723.58,941008.85,887426.12
26,2011-06-17,981646.46,0,54.5,3.873,135.0837333,7.818,2011,6,24,4,2,1094058.68,1054454.4,938334.62,866566.54
26,2011-06-24,997474.93,0,56.94,3.851,135.2652667,7.818,2011,6,25,4,2,981646.46,1094058.68,996723.58,849231.61
26,2011-07-01,1070119.09,0,59.89,3.815,135.4468,7.767,2011,7,26,4,3,997474.93,981646.46,1054454.4,985229.81
26,2011-07-08,1133807.03,0,63.34,3.784,135.6283333,7.767,2011,7,27,4,3,1070119.09,997474.93,1094058.68,863266.12
26,2011-07-15,1021534.7,0,64.43,3.827,135.7837419,7.767,2011,7,28,4,3,1133807.03,1070119.09,981646.46,921700.61
26,2011-07-22,1017867.8,0,69.52,3.882,135.8738387,7.767,2011,7,29,4,3,1021534.7,1133807.03,997474.93,873450.29
26,2011-07-29,1005360.5,0,63.32,3.898,135.9639355,7.767,2011,7,30,4,3,1017867.8,1021534.7,1070119.09,1024778.23
26,2011-08-05,1107552.43,0,63.16,3.903,136.0540323,7.767,2011,8,31,4,3,1005360.5,1017867.8,1133807.03,941008.85
26,2011-08-12,1087644.5,0,62.99,3.88,136.144129,7.767,2011,8,32,4,3,1107552.43,1005360.5,1021534.7,938334.62
26,2011-08-19,1021766.75,0,60.58,3.82,136.183129,7.767,2011,8,33,4,3,1087644.5,1107552.43,1017867.8,996723.58
26,2011-08-26,1064617.62,0,61.1,3.796,136.2136129,7.767,2011,8,34,4,3,1021766.75,1087644.5,1005360.5,1054454.4
26,2011-09-02,1040143.14,0,59.67,3.784,136.2440968,7.767,2011,9,35,4,3,1064617.62,1021766.75,1107552.43,1094058.68
26,2011-09-09,1069710.97,1,60.98,3.809,136.2745806,7.767,2011,9,36,4,3,1040143.14,1064617.62,1087644.5,981646.46
26,2011-09-16,951569.84,0,55.19,3.809,136.3145,7.767,2011,9,37,4,3,1069710.97,1040143.14,1021766.75,997474.93
26,2011-09-23,923644.6,0,50.72,3.758,136.367,7.767,2011,9,38,4,3,951569.84,1069710.97,1064617.62,1070119.09
26,2011-09-30,959339.51,0,59.42,3.684,136.4195,7.767,2011,9,39,4,3,923644.6,951569.84,1040143.14,1133807.03
26,2011-10-07,1130022.99,0,46.84,3.633,136.472,7.598,2011,10,40,4,4,959339.51,923644.6,1069710.97,1021534.7
26,2011-10-14,987886.08,0,53.91,3.583,136.5150968,7.598,2011,10,41,4,4,1130022.99,959339.51,951569.84,1017867.8
26,2011-10-21,974907.28,0,45.23,3.618,136.5017742,7.598,2011,10,42,4,4,987886.08,1130022.99,923644.6,1005360.5
26,2011-10-28,972256.98,0,35.06,3.604,136.4884516,7.598,2011,10,43,4,4,974907.28,987886.08,959339.51,1107552.43
26,2011-11-04,988950.75,0,31.7,3.586,136.475129,7.598,2011,11,44,4,4,972256.98,974907.28,1130022.99,1087644.5
26,2011-11-11,1077640.13,0,40.08,3.57,136.4618065,7.598,2011,11,45,4,4,988950.75,972256.98,987886.08,1021766.75
26,2011-11-18,946091.79,0,37.78,3.571,136.4666667,7.598,2011,11,46,4,4,1077640.13,988950.75,974907.28,1064617.62
26,2011-11-25,1282320.05,1,31.07,3.536,136.4788,7.598,2011,11,47,4,4,946091.79,1077640.13,972256.98,1040143.14
26,2011-12-02,1012498.49,0,36.74,3.501,136.4909333,7.598,2011,12,48,4,4,1282320.05,946091.79,988950.75,1069710.97
26,2011-12-09,1148987.46,0,34.24,3.47,136.5030667,7.598,2011,12,49,4,4,1012498.49,1282320.05,1077640.13,951569.84
26,2011-12-16,1204807.83,0,28.24,3.445,136.5335161,7.598,2011,12,50,4,4,1148987.46,1012498.49,946091.79,923644.6
26,2011-12-23,1515175.01,0,22.53,3.413,136.5883871,7.598,2011,12,51,4,4,1204807.83,1148987.46,1282320.05,959339.51
26,2011-12-30,972834.42,1,18.8,3.402,136.6432581,7.598,2011,12,52,4,4,1515175.01,1204807.83,1012498.49,1130022.99
26,2012-01-06,971557.62,0,22.94,3.439,136.698129,7.467,2012,1,1,4,1,972834.42,1515175.01,1148987.46,987886.08
26,2012-01-13,836305.65,0,25.55,3.523,136.753,7.467,2012,1,2,4,1,971557.62,972834.42,1204807.83,974907.28
26,2012-01-20,838751.5,0,15.22,3.542,136.8564194,7.467,2012,1,3,4,1,836305.65,971557.62,1515175.01,972256.98
26,2012-01-27,820059.89,0,24.16,3.568,136.9598387,7.467,2012,1,4,4,1,838751.5,836305.65,972834.42,988950.75
26,2012-02-03,939158.25,0,25.24,3.633,137.0632581,7.467,2012,2,5,4,1,820059.89,838751.5,971557.62,1077640.13
26,2012-02-10,1081005.64,1,23.89,3.655,137.1666774,7.467,2012,2,6,4,1,939158.25,820059.89,836305.65,946091.79
26,2012-02-17,965788.76,0,23.9,3.703,137.2583103,7.467,2012,2,7,4,1,1081005.64,939158.25,838751.5,1282320.05
26,2012-02-24,917924.47,0,28.06,3.751,137.3411034,7.467,2012,2,8,4,1,965788.76,1081005.64,820059.89,1012498.49
26,2012-03-02,955641.74,0,22.49,3.827,137.4238966,7.467,2012,3,9,4,1,917924.47,965788.76,939158.25,1148987.46
26,2012-03-09,1028569.01,0,29.03,3.876,137.5066897,7.467,2012,3,10,4,1,955641.74,917924.47,1081005.64,1204807.83
26,2012-03-16,919503.4,0,35.06,3.867,137.5843871,7.467,2012,3,11,4,1,1028569.01,955641.74,965788.76,1515175.01
26,2012-03-23,874790.68,0,49.97,3.889,137.6552903,7.467,2012,3,12,4,1,919503.4,1028569.01,917924.47,972834.42
26,2012-03-30,922018.43,0,33.33,3.921,137.7261935,7.467,2012,3,13,4,1,874790.68,919503.4,955641.74,971557.62
26,2012-04-06,1116829.23,0,33.35,3.957,137.7970968,7.489,2012,4,14,4,2,922018.43,874790.68,1028569.01,836305.65
26,2012-04-13,889670.29,0,36.9,4.025,137.868,7.489,2012,4,15,4,2,1116829.23,922018.43,919503.4,838751.5
26,2012-04-20,923600.02,0,50.81,4.046,137.9230667,7.489,2012,4,16,4,2,889670.29,1116829.23,874790.68,820059.89
26,2012-04-27,911969.0,0,43.6,4.023,137.9781333,7.489,2012,4,17,4,2,923600.02,889670.29,922018.43,939158.25
26,2012-05-04,946573.29,0,40.29,3.991,138.0332,7.489,2012,5,18,4,2,911969.0,923600.02,1116829.23,1081005.64
26,2012-05-11,1062548.73,0,47.11,3.947,138.0882667,7.489,2012,5,19,4,2,946573.29,911969.0,889670.29,965788.76
26,2012-05-18,978082.84,0,52.55,3.899,138.1065806,7.489,2012,5,20,4,2,1062548.73,946573.29,923600.02,917924.47
26,2012-05-25,1067310.74,0,58.2,3.85,138.1101935,7.489,2012,5,21,4,2,978082.84,1062548.73,911969.0,955641.74
26,2012-06-01,1015853.03,0,58.51,3.798,138.1138065,7.489,2012,6,22,4,2,1067310.74,978082.84,946573.29,1028569.01
26,2012-06-08,1106176.83,0,49.43,3.746,138.1174194,7.489,2012,6,23,4,2,1015853.03,1067310.74,1062548.73,919503.4
26,2012-06-15,1029248.22,0,57.84,3.683,138.1295333,7.489,2012,6,24,4,2,1106176.83,1015853.03,978082.84,874790.68
26,2012-06-22,1056282.91,0,63.04,3.629,138.1629,7.489,2012,6,25,4,2,1029248.22,1106176.83,1067310.74,922018.43
26,2012-06-29,1051190.44,0,60.71,3.577,138.1962667,7.489,2012,6,26,4,2,1056282.91,1029248.22,1015853.03,1116829.23
26,2012-07-06,1180470.8,0,64.94,3.538,138.2296333,7.405,2012,7,27,4,3,1051190.44,1056282.91,1106176.83,889670.29
26,2012-07-13,1063149.78,0,64.47,3.561,138.263,7.405,2012,7,28,4,3,1180470.8,1051190.44,1029248.22,923600.02
26,2012-07-20,1049625.9,0,66.75,3.61,138.2331935,7.405,2012,7,29,4,3,1063149.78,1180470.8,1056282.91,911969.0
26,2012-07-27,1031745.14,0,64.12,3.701,138.2033871,7.405,2012,7,30,4,3,1049625.9,1063149.78,1051190.44,946573.29
26,2012-08-03,1090915.09,0,65.6,3.698,138.1735806,7.405,2012,8,31,4,3,1031745.14,1049625.9,1180470.8,1062548.73
26,2012-08-10,1121476.51,0,67.01,3.772,138.1437742,7.405,2012,8,32,4,3,1090915.09,1031745.14,1063149.78,978082.84
26,2012-08-17,1068292.56,0,65.54,3.84,138.1857097,7.405,2012,8,33,4,3,1121476.51,1090915.09,1049625.9,1067310.74
26,2012-08-24,1022704.2,0,62.08,3.874,138.2814516,7.405,2012,8,34,4,3,1068292.56,1121476.51,1031745.14,1015853.03
26,2012-08-31,1053495.51,0,63.69,3.884,138.3771935,7.405,2012,8,35,4,3,1022704.2,1068292.56,1090915.09,1106176.83
26,2012-09-07,1081874.03,1,61.58,3.921,138.4729355,7.405,2012,9,36,4,3,1053495.51,1022704.2,1121476.51,1029248.22
26,2012-09-14,986131.94,0,57.69,3.988,138.5673,7.405,2012,9,37,4,3,1081874.03,1053495.51,1068292.56,1056282.91
26,2012-09-21,961084.08,0,52.68,4.056,138.6534,7.405,2012,9,38,4,3,986131.94,1081874.03,1022704.2,1051190.44
26,2012-09-28,964726.37,0,50.66,4.018,138.7395,7.405,2012,9,39,4,3,961084.08,986131.94,1053495.51,1180470.8
26,2012-10-05,1095504.26,0,54.07,4.027,138.8256,7.138,2012,10,40,4,4,964726.37,961084.08,1081874.03,1063149.78
26,2012-10-12,1044639.69,0,45.19,4.029,138.9117,7.138,2012,10,41,4,4,1095504.26,964726.37,986131.94,1049625.9
26,2012-10-19,975578.02,0,43.51,4.0,138.8336129,7.138,2012,10,42,4,4,1044639.69,1095504.26,961084.08,1031745.14
26,2012-10-26,958619.8,0,46.95,3.917,138.7281613,7.138,2012,10,43,4,4,975578.02,1044639.69,964726.37,1090915.09
27,2010-04-30,1805885.04,0,53.55,3.042,135.9170833,8.058,2010,4,17,4,2,1850205.47,1857500.96,2053952.97,1874289.79
27,2010-05-07,1939458.84,0,69.02,3.095,135.962,8.058,2010,5,18,4,2,1805885.04,1850205.47,1955814.13,1745362.72
27,2010-05-14,1842465.78,0,53.82,3.112,136.010394,8.058,2010,5,19,4,2,1939458.84,1805885.04,1857500.96,1945070.33
27,2010-05-21,1836595.58,0,63.31,3.096,136.0796521,8.058,2010,5,20,4,2,1842465.78,1939458.84,1850205.47,1390934.27
27,2010-05-28,1962468.67,0,67.88,3.046,136.1489101,8.058,2010,5,21,4,2,1836595.58,1842465.78,1805885.04,1313729.72
27,2010-06-04,2073102.59,0,74.29,3.006,136.2181682,8.058,2010,6,22,4,2,1962468.67,1836595.58,1939458.84,1925113.12
27,2010-06-11,1873812.93,0,68.9,2.972,136.2874263,8.058,2010,6,23,4,2,2073102.59,1962468.67,1842465.78,1700627.97
27,2010-06-18,1887182.27,0,70.0,2.942,136.3243393,8.058,2010,6,24,4,2,1873812.93,2073102.59,1836595.58,1836714.84
27,2010-06-25,1962625.01,0,78.02,2.958,136.3483143,8.058,2010,6,25,4,2,1887182.27,1873812.93,1962468.67,2053952.97
27,2010-07-02,2024554.1,0,76.25,2.958,136.3722893,7.982,2010,7,26,4,3,1962625.01,1887182.27,2073102.59,1955814.13
27,2010-07-09,2119163.01,0,82.69,2.94,136.3962643,7.982,2010,7,27,4,3,2024554.1,1962625.01,1873812.93,1857500.96
27,2010-07-16,1880691.64,0,78.26,2.933,136.4179827,7.982,2010,7,28,4,3,2119163.01,2024554.1,1887182.27,1850205.47
27,2010-07-23,1808250.71,0,81.56,2.924,136.4366924,7.982,2010,7,29,4,3,1880691.64,2119163.01,1962625.01,1805885.04
27,2010-07-30,1816489.53,0,79.78,2.932,136.4554021,7.982,2010,7,30,4,3,1808250.71,1880691.64,2024554.1,1939458.84
27,2010-08-06,1908036.68,0,77.45,2.942,136.4741118,7.982,2010,8,31,4,3,1816489.53,1808250.71,2119163.01,1842465.78
27,2010-08-13,1864436.12,0,77.36,2.923,136.4928214,7.982,2010,8,32,4,3,1908036.68,1816489.53,1880691.64,1836595.58
27,2010-08-20,1936878.46,0,75.16,2.913,136.5249182,7.982,2010,8,33,4,3,1864436.12,1908036.68,1808250.71,1962468.67
27,2010-08-27,1870684.21,0,70.31,2.885,136.557015,7.982,2010,8,34,4,3,1936878.46,1864436.12,1816489.53,2073102.59
27,2010-09-03,1908110.9,0,78.52,2.86,136.5891118,7.982,2010,9,35,4,3,1870684.21,1936878.46,1908036.68,1873812.93
27,2010-09-10,1913494.81,1,70.38,2.837,136.6212085,7.982,2010,9,36,4,3,1908110.9,1870684.21,1864436.12,1887182.27
27,2010-09-17,1629978.46,0,64.5,2.846,136.6338071,7.982,2010,9,37,4,3,1913494.81,1908110.9,1936878.46,1962625.01
27,2010-09-24,1597002.71,0,67.08,2.837,136.6317821,7.982,2010,9,38,4,3,1629978.46,1913494.81,1870684.21,2024554.1
27,2010-10-01,1543532.83,0,70.19,2.84,136.6297571,8.021,2010,10,39,4,4,1597002.71,1629978.46,1908110.9,2119163.01
27,2010-10-08,1707662.87,0,57.78,2.903,136.6277321,8.021,2010,10,40,4,4,1543532.83,1597002.71,1913494.81,1880691.64
27,2010-10-15,1728388.2,0,58.38,2.999,136.6401935,8.021,2010,10,41,4,4,1707662.87,1543532.83,1629978.46,1808250.71
27,2010-10-22,1693935.29,0,52.82,3.049,136.688871,8.021,2010,10,42,4,4,1728388.2,1707662.87,1597002.71,1816489.53
27,2010-10-29,1688955.49,0,61.02,3.055,136.7375484,8.021,2010,10,43,4,4,1693935.29,1728388.2,1543532.83,1908036.68
27,2010-11-05,1686010.02,0,45.91,3.049,136.7862258,8.021,2010,11,44,4,4,1688955.49,1693935.29,1707662.87,1864436.12
27,2010-11-12,1828010.25,0,45.9,3.065,136.8349032,8.021,2010,11,45,4,4,1686010.02,1688955.49,1728388.2,1936878.46
27,2010-11-19,1704785.74,0,50.81,3.138,136.7715714,8.021,2010,11,46,4,4,1828010.25,1686010.02,1693935.29,1870684.21
27,2010-11-26,2627910.75,1,46.67,3.186,136.6895714,8.021,2010,11,47,4,4,1704785.74,1828010.25,1688955.49,1908110.9
27,2010-12-03,1884343.67,0,41.81,3.2,136.6075714,8.021,2010,12,48,4,4,2627910.75,1704785.74,1686010.02,1913494.81
27,2010-12-10,2139733.68,0,30.83,3.255,136.5255714,8.021,2010,12,49,4,4,1884343.67,2627910.75,1828010.25,1629978.46
27,2010-12-17,2350098.36,0,31.62,3.301,136.5292811,8.021,2010,12,50,4,4,2139733.68,1884343.67,1704785.74,1597002.71
27,2010-12-24,3078162.08,0,31.34,3.309,136.597273,8.021,2010,12,51,4,4,2350098.36,2139733.68,2627910.75,1543532.83
27,2010-12-31,1440963.0,1,29.59,3.336,136.665265,8.021,2010,12,52,4,4,3078162.08,2350098.36,1884343.67,1707662.87
27,2011-01-07,1568159.48,0,34.42,3.351,136.7332569,7.827,2011,1,1,4,1,1440963.0,3078162.08,2139733.68,1728388.2
27,2011-01-14,1532308.62,0,25.7,3.367,136.803477,7.827,2011,1,2,4,1,1568159.48,1440963.0,2350098.36,1693935.29
27,2011-01-21,1517029.9,0,30.13,3.391,136.8870657,7.827,2011,1,3,4,1,1532308.62,1568159.48,3078162.08,1688955.49
27,2011-01-28,1421111.55,0,23.64,3.402,136.9706544,7.827,2011,1,4,4,1,1517029.9,1532308.62,1440963.0,1686010.02
27,2011-02-04,1628100.79,0,28.7,3.4,137.0542431,7.827,2011,2,5,4,1,1421111.55,1517029.9,1568159.48,1828010.25
27,2011-02-11,1636224.77,1,30.45,3.416,137.1378318,7.827,2011,2,6,4,1,1628100.79,1421111.55,1532308.62,1704785.74
27,2011-02-18,1709365.19,0,39.32,3.42,137.2511849,7.827,2011,2,7,4,1,1636224.77,1628100.79,1517029.9,2627910.75
27,2011-02-25,1688935.71,0,33.05,3.452,137.3764439,7.827,2011,2,8,4,1,1709365.19,1636224.77,1421111.55,1884343.67
27,2011-03-04,1656130.67,0,36.99,3.605,137.5017028,7.827,2011,3,9,4,1,1688935.71,1709365.19,1628100.79,2139733.68
27,2011-03-11,1613259.77,0,43.64,3.752,137.6269617,7.827,2011,3,10,4,1,1656130.67,1688935.71,1636224.77,2350098.36
27,2011-03-18,1624539.21,0,46.65,3.796,137.7398929,7.827,2011,3,11,4,1,1613259.77,1656130.67,1709365.19,3078162.08
27,2011-03-25,1554651.08,0,40.11,3.789,137.8478929,7.827,2011,3,12,4,1,1624539.21,1613259.77,1688935.71,1440963.0
27,2011-04-01,1628868.28,0,37.27,3.811,137.9558929,7.725,2011,4,13,4,2,1554651.08,1624539.21,1656130.67,1568159.48
27,2011-04-08,1689844.18,0,46.87,3.895,138.0638929,7.725,2011,4,14,4,2,1628868.28,1554651.08,1613259.77,1532308.62
27,2011-04-15,1727175.61,0,52.24,3.981,138.1646952,7.725,2011,4,15,4,2,1689844.18,1628868.28,1624539.21,1517029.9
27,2011-04-22,1921655.48,0,50.02,4.061,138.2475036,7.725,2011,4,16,4,2,1727175.61,1689844.18,1554651.08,1421111.55
27,2011-04-29,1642074.64,0,61.71,4.117,138.3303119,7.725,2011,4,17,4,2,1921655.48,1727175.61,1628868.28,1628100.79
27,2011-05-06,1757041.96,0,56.48,4.192,138.4131202,7.725,2011,5,18,4,2,1642074.64,1921655.48,1689844.18,1636224.77
27,2011-05-13,1763545.32,0,60.07,4.211,138.4959286,7.725,2011,5,19,4,2,1757041.96,1642074.64,1727175.61,1709365.19
27,2011-05-20,1725268.56,0,60.22,4.202,138.587106,7.725,2011,5,20,4,2,1763545.32,1757041.96,1921655.48,1688935.71
27,2011-05-27,1820723.17,0,66.43,4.134,138.6782834,7.725,2011,5,21,4,2,1725268.56,1763545.32,1642074.64,1656130.67
27,2011-06-03,2053708.01,0,74.17,4.069,138.7694608,7.725,2011,6,22,4,2,1820723.17,1725268.56,1757041.96,1613259.77
27,2011-06-10,1817914.71,0,73.26,4.025,138.8606382,7.725,2011,6,23,4,2,2053708.01,1820723.17,1763545.32,1624539.21
27,2011-06-17,1814740.09,0,67.03,3.989,139.0028333,7.725,2011,6,24,4,2,1817914.71,2053708.01,1725268.56,1554651.08
27,2011-06-24,1811455.15,0,72.02,3.964,139.1832917,7.725,2011,6,25,4,2,1814740.09,1817914.71,1820723.17,1628868.28
27,2011-07-01,1949983.93,0,73.76,3.916,139.36375,7.85,2011,7,26,4,3,1811455.15,1814740.09,2053708.01,1689844.18
27,2011-07-08,2000055.27,0,76.87,3.886,139.5442083,7.85,2011,7,27,4,3,1949983.93,1811455.15,1817914.71,1727175.61
27,2011-07-15,1762155.79,0,77.83,3.915,139.7006325,7.85,2011,7,28,4,3,2000055.27,1949983.93,1814740.09,1921655.48
27,2011-07-22,1754879.45,0,82.28,3.972,139.7969712,7.85,2011,7,29,4,3,1762155.79,2000055.27,1811455.15,1642074.64
27,2011-07-29,1744879.06,0,79.41,4.004,139.8933099,7.85,2011,7,30,4,3,1754879.45,1762155.79,1949983.93,1757041.96
27,2011-08-05,1747289.53,0,78.14,4.02,139.9896486,7.85,2011,8,31,4,3,1744879.06,1754879.45,2000055.27,1763545.32
27,2011-08-12,1758437.96,0,76.67,3.995,140.0859873,7.85,2011,8,32,4,3,1747289.53,1744879.06,1762155.79,1725268.56
27,2011-08-19,1781905.24,0,72.97,3.942,140.1289205,7.85,2011,8,33,4,3,1758437.96,1747289.53,1754879.45,1820723.17
27,2011-08-26,2034400.78,0,72.88,3.906,140.1629528,7.85,2011,8,34,4,3,1781905.24,1758437.96,1744879.06,2053708.01
27,2011-09-02,1511717.53,0,71.44,3.879,140.196985,7.85,2011,9,35,4,3,2034400.78,1781905.24,1747289.53,1817914.71
27,2011-09-09,1911470.84,1,70.93,3.93,140.2310173,7.85,2011,9,36,4,3,1511717.53,2034400.78,1758437.96,1814740.09
27,2011-09-16,1613773.9,0,69.65,3.937,140.2735,7.85,2011,9,37,4,3,1911470.84,1511717.53,1781905.24,1811455.15
27,2011-09-23,1606208.68,0,63.61,3.899,140.32725,7.85,2011,9,38,4,3,1613773.9,1911470.84,2034400.78,1949983.93
27,2011-09-30,1599626.26,0,70.92,3.858,140.381,7.85,2011,9,39,4,3,1606208.68,1613773.9,1511717.53,2000055.27
27,2011-10-07,1672339.27,0,56.91,3.775,140.43475,7.906,2011,10,40,4,4,1599626.26,1606208.68,1911470.84,1762155.79
27,2011-10-14,1682652.51,0,64.78,3.744,140.4784194,7.906,2011,10,41,4,4,1672339.27,1599626.26,1613773.9,1754879.45
27,2011-10-21,1689591.44,0,59.62,3.757,140.4616048,7.906,2011,10,42,4,4,1682652.51,1672339.27,1606208.68,1744879.06
27,2011-10-28,1710372.4,0,51.81,3.757,140.4447903,7.906,2011,10,43,4,4,1689591.44,1682652.51,1599626.26,1747289.53
27,2011-11-04,1621109.3,0,44.46,3.738,140.4279758,7.906,2011,11,44,4,4,1710372.4,1689591.44,1672339.27,1758437.96
27,2011-11-11,1800728.07,0,49.69,3.719,140.4111613,7.906,2011,11,45,4,4,1621109.3,1710372.4,1682652.51,1781905.24
27,2011-11-18,1723739.44,0,51.42,3.717,140.4127857,7.906,2011,11,46,4,4,1800728.07,1621109.3,1689591.44,2034400.78
27,2011-11-25,2504400.71,1,47.88,3.689,140.4217857,7.906,2011,11,47,4,4,1723739.44,1800728.07,1710372.4,1511717.53
27,2011-12-02,1806924.74,0,50.55,3.666,140.4307857,7.906,2011,12,48,4,4,2504400.71,1723739.44,1621109.3,1911470.84
27,2011-12-09,2014665.98,0,46.28,3.627,140.4397857,7.906,2011,12,49,4,4,1806924.74,2504400.71,1800728.07,1613773.9
27,2011-12-16,2205919.86,0,40.68,3.611,140.4700795,7.906,2011,12,50,4,4,2014665.98,1806924.74,1723739.44,1606208.68
27,2011-12-23,2739019.75,0,41.59,3.587,140.528765,7.906,2011,12,51,4,4,2205919.86,2014665.98,2504400.71,1599626.26
27,2011-12-30,1650604.6,1,37.85,3.566,140.5874505,7.906,2011,12,52,4,4,2739019.75,2205919.86,1806924.74,1672339.27
27,2012-01-06,1535287.4,0,35.8,3.585,140.6461359,8.009,2012,1,1,4,1,1650604.6,2739019.75,2014665.98,1682652.51
27,2012-01-13,1492399.13,0,41.3,3.666,140.7048214,8.009,2012,1,2,4,1,1535287.4,1650604.6,2205919.86,1689591.44
27,2012-01-20,1542131.05,0,30.35,3.705,140.8086118,8.009,2012,1,3,4,1,1492399.13,1535287.4,2739019.75,1710372.4
